step,observation,action,reward,done,total_reward
98,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 9/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,1.0
99,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 9/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.0
100,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 9/9
- energy: 6/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,1.0
101,"You took action make_wood_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 9/9
- energy: 6/9

You have nothing in your inventory.",Do,0.0,False,1.0
102,"You took action do.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 6/9
- drink: 9/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,1.0
103,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.0
104,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 6/9

You have nothing in your inventory.",Sleep,0.0,False,1.0
105,"You took action sleep.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 6/9

You have nothing in your inventory.",Move West,0.0,False,1.0
106,"You took action move_west.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,1.0
107,"You took action make_iron_pickaxe.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,1.0
108,"You took action make_iron_pickaxe.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 6/9

You have nothing in your inventory.",Move West,0.0,False,1.0
109,"You took action move_west.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.0
110,"You took action make_iron_sword.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 6/9

You have nothing in your inventory.",Do,0.0,False,1.0
111,"You took action do.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 6/9

You have nothing in your inventory.",Move West,0.0,False,1.0
112,"You took action move_west.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,1.0
113,"You took action make_iron_pickaxe.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,1.0
114,"You took action make_iron_pickaxe.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 6/9

You have nothing in your inventory.",Move West,0.0,False,1.0
115,"You took action move_west.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,1.0
116,"You took action make_iron_pickaxe.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.0
117,"You took action make_iron_sword.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Move West,0.0,False,1.0
118,"You took action move_west.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Sleep,0.0,False,1.0
119,"You took action sleep.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Move West,0.0,False,1.0
120,"You took action move_west.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,1.0
121,"You took action make_iron_pickaxe.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,1.0
122,"You took action make_iron_pickaxe.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Move West,0.0,False,1.0
123,"You took action move_west.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,1.0
124,"You took action make_iron_pickaxe.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,1.0
125,"You took action make_iron_pickaxe.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Sleep,0.0,False,1.0
126,"You took action sleep.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 7/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,1.0
127,"You took action make_iron_pickaxe.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,1.0
128,"You took action make_iron_pickaxe.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,1.0
129,"You took action make_iron_pickaxe.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,1.0
130,"You took action make_iron_pickaxe.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,1.0
131,"You took action make_wood_pickaxe.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Move West,0.0,False,1.0
132,"You took action move_west.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,1.0
133,"You took action make_iron_pickaxe.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,1.0
134,"You took action make_iron_pickaxe.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.0
135,"You took action make_iron_sword.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.0
136,"You took action make_iron_sword.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.0
137,"You took action make_iron_sword.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.0
138,"You took action make_iron_sword.You are sleeping, and will not be able take actions until energy is full.



You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Do,1.0,False,2.0
139,"You took action do.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,2.0
140,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,2.0
141,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,2.0
142,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,2.0
143,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,2.0
144,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,2.0
145,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 5/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,2.0
146,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,2.0
147,"You took action make_wood_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,2.0
148,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,2.0
149,"You took action make_wood_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,2.0
150,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,2.0
151,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,2.0
152,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,2.0
153,"You took action make_wood_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,2.0
154,"You took action make_wood_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,2.0
155,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Do,0.0,False,2.0
156,"You took action do.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,2.0
157,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Do,0.0,False,2.0
158,"You took action do.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,2.0
159,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,2.0
160,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Sleep,0.0,False,2.0
161,"You took action sleep.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,2.0
162,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Do,0.0,False,2.0
163,"You took action do.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Move West,0.0,False,2.0
164,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,2.0
165,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,2.0
166,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,2.0
167,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,2.0
168,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 9/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,2.0
169,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Do,0.0,False,2.0
170,"You took action do.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,2.0
171,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 4/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Move West,0.0,False,2.0
172,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 3/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,2.0
173,"You took action make_wood_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 3/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,2.0
174,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east

You face water at your front.

Your status:
- health: 9/9
- food: 3/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,2.0
175,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 3 steps to your north

You face water at your front.

Your status:
- health: 9/9
- food: 3/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,2.0
176,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 2 steps to your north

You face water at your front.

Your status:
- health: 9/9
- food: 3/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Move West,-0.2,False,1.8
177,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 7/9
- food: 3/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.8
178,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 7/9
- food: 3/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Move West,0.0,False,1.8
179,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 7/9
- food: 3/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Move West,0.0,False,1.8
180,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 7/9
- food: 3/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.8
181,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 7/9
- food: 3/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.8
182,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 7/9
- food: 3/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,-0.2,False,1.6
183,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 3/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.6
184,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 2 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 3/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.6
185,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 3/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,1.6
186,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 3/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,1.6
187,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 1 steps to your south
- tree 2 steps to your north-east
- zombie 1 steps to your north

You face water at your front.

Your status:
- health: 5/9
- food: 3/9
- drink: 9/9
- energy: 8/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,1.6
