step,observation,action,reward,done,total_reward
95,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west

You face water at your front.

Your status:
- health: 3/9
- food: 6/9
- drink: 6/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.4000000000000001
96,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west

You face water at your front.

Your status:
- health: 3/9
- food: 6/9
- drink: 6/9
- energy: 6/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.4000000000000001
97,"You took action make_wood_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west

You face water at your front.

Your status:
- health: 3/9
- food: 6/9
- drink: 6/9
- energy: 6/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.4000000000000001
98,"You took action make_wood_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west

You face water at your front.

Your status:
- health: 3/9
- food: 6/9
- drink: 6/9
- energy: 6/9

You have nothing in your inventory.",Move West,0.0,False,0.4000000000000001
99,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 7 steps to your north-west
- arrow 3 steps to your north

You face water at your front.

Your status:
- health: 3/9
- food: 6/9
- drink: 6/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.4000000000000001
100,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 6 steps to your north-west
- arrow 2 steps to your north

You face water at your front.

Your status:
- health: 3/9
- food: 6/9
- drink: 6/9
- energy: 6/9

You have nothing in your inventory.",Move West,0.0,False,0.4000000000000001
101,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 7 steps to your north-west
- skeleton 3 steps to your north
- arrow 1 steps to your north

You face water at your front.

Your status:
- health: 3/9
- food: 6/9
- drink: 6/9
- energy: 6/9

You have nothing in your inventory.",Move West,-0.2,False,0.20000000000000007
102,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 6 steps to your north-west
- skeleton 3 steps to your north

You face water at your front.

Your status:
- health: 1/9
- food: 6/9
- drink: 6/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Pickaxe,0.1,False,0.30000000000000004
103,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 6 steps to your north-west

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 6/9
- energy: 6/9

You have nothing in your inventory.",Move West,0.0,False,0.30000000000000004
104,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 5 steps to your north-west

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 6/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.30000000000000004
105,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 4 steps to your north-west

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 6/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.30000000000000004
106,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 4 steps to your north-west

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 6/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.30000000000000004
107,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 4 steps to your north-west

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 6/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.30000000000000004
108,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 6/9
- energy: 6/9

You have nothing in your inventory.",Move West,0.0,False,0.30000000000000004
109,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- skeleton 5 steps to your north-east

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 6/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.30000000000000004
110,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- skeleton 5 steps to your north-east
- arrow 4 steps to your north-east

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 6/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.30000000000000004
111,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- skeleton 5 steps to your north-east
- arrow 3 steps to your north-east

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 6/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.30000000000000004
112,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- skeleton 6 steps to your north-east
- arrow 2 steps to your east

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 6/9
- energy: 6/9

You have nothing in your inventory.",Move West,0.0,False,0.30000000000000004
113,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 4 steps to your north-west
- tree 2 steps to your north-west
- cow 5 steps to your north-west
- skeleton 5 steps to your north-east
- arrow 3 steps to your south-east

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 6/9
- energy: 6/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.30000000000000004
114,"You took action make_wood_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 4 steps to your north-west
- skeleton 6 steps to your north-east
- arrow 4 steps to your south-east

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 6/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.30000000000000004
115,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 4 steps to your north-west
- skeleton 5 steps to your north-east
- arrow 5 steps to your south-east

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 6/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.30000000000000004
116,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 4 steps to your north-west
- skeleton 4 steps to your north-east

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 5/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.30000000000000004
117,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 4 steps to your north-west
- skeleton 3 steps to your north-east

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 5/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.30000000000000004
118,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 4 steps to your north-west
- skeleton 4 steps to your north-east

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 5/9
- energy: 6/9

You have nothing in your inventory.",Move West,0.0,False,0.30000000000000004
119,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 4 steps to your north-west
- skeleton 4 steps to your north-east

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 5/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.30000000000000004
120,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 4 steps to your north-west
- skeleton 4 steps to your north-east
- arrow 3 steps to your north-east

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 5/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.30000000000000004
121,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 4 steps to your north-west
- skeleton 5 steps to your north-east
- arrow 2 steps to your north-east

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 5/9
- energy: 6/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.30000000000000004
122,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 4 steps to your north-west
- skeleton 5 steps to your north-east
- arrow 1 steps to your north

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 5/9
- energy: 6/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.30000000000000004
123,"You took action make_wood_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 4 steps to your north-west
- skeleton 5 steps to your north-east

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 5/9
- energy: 5/9

You have nothing in your inventory.",Make Iron Sword,0.0,False,0.30000000000000004
124,"You took action make_iron_sword.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 5 steps to your north-west
- skeleton 5 steps to your north-east
- arrow 4 steps to your north-east

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 5/9
- energy: 5/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.30000000000000004
125,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 5 steps to your north-west
- skeleton 5 steps to your north-east
- arrow 3 steps to your north-east

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 5/9
- energy: 5/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.30000000000000004
126,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 5 steps to your north-west
- skeleton 5 steps to your north-east
- arrow 2 steps to your north-east

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 5/9
- energy: 5/9

You have nothing in your inventory.",Make Wood Pickaxe,0.0,False,0.30000000000000004
127,"You took action make_wood_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 5 steps to your north-west
- skeleton 5 steps to your north-east
- arrow 1 steps to your north

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 5/9
- energy: 5/9

You have nothing in your inventory.",Move West,0.0,False,0.30000000000000004
128,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 5 steps to your north-west
- skeleton 5 steps to your north-east

You face water at your front.

Your status:
- health: 2/9
- food: 5/9
- drink: 5/9
- energy: 5/9

You have nothing in your inventory.",Make Iron Pickaxe,0.1,False,0.4
129,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 5 steps to your north-west
- skeleton 5 steps to your north-east
- arrow 4 steps to your north-east

You face water at your front.

Your status:
- health: 3/9
- food: 4/9
- drink: 5/9
- energy: 5/9

You have nothing in your inventory.",Do,0.0,False,0.4
130,"You took action do.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 4 steps to your north-west
- skeleton 6 steps to your north-east
- arrow 3 steps to your north-east

You face water at your front.

Your status:
- health: 3/9
- food: 4/9
- drink: 6/9
- energy: 5/9

You have nothing in your inventory.",Do,0.0,False,0.4
131,"You took action do.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 5 steps to your north-west
- skeleton 6 steps to your north-east
- arrow 2 steps to your north-east

You face water at your front.

Your status:
- health: 3/9
- food: 4/9
- drink: 7/9
- energy: 5/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.4
132,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 6 steps to your north-west
- zombie 5 steps to your north-west
- skeleton 5 steps to your north-east
- arrow 1 steps to your north

You face water at your front.

Your status:
- health: 3/9
- food: 4/9
- drink: 7/9
- energy: 5/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.4
133,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 6 steps to your north-west
- zombie 4 steps to your north-west
- skeleton 5 steps to your north-east
- arrow 4 steps to your north-east

You face water at your front.

Your status:
- health: 3/9
- food: 4/9
- drink: 7/9
- energy: 5/9

You have nothing in your inventory.",Move West,0.0,False,0.4
134,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 5 steps to your north-west
- zombie 3 steps to your north-west
- skeleton 5 steps to your north-east
- arrow 3 steps to your north-east

You face water at your front.

Your status:
- health: 3/9
- food: 4/9
- drink: 7/9
- energy: 5/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.4
135,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 5 steps to your north-west
- zombie 3 steps to your north-west
- skeleton 5 steps to your north-east
- arrow 2 steps to your north-east

You face water at your front.

Your status:
- health: 3/9
- food: 4/9
- drink: 7/9
- energy: 5/9

You have nothing in your inventory.",Place Stone,0.0,False,0.4
136,"You took action place_stone.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- zombie 2 steps to your north
- skeleton 5 steps to your north-east
- arrow 1 steps to your north

You face water at your front.

Your status:
- health: 3/9
- food: 4/9
- drink: 7/9
- energy: 5/9

You have nothing in your inventory.",Do,0.0,False,0.4
137,"You took action do.

You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- zombie 2 steps to your north
- skeleton 5 steps to your north-east

You face water at your front.

Your status:
- health: 3/9
- food: 4/9
- drink: 8/9
- energy: 5/9

You have nothing in your inventory.",Make Iron Pickaxe,-0.2,False,0.2
138,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- zombie 1 steps to your north
- skeleton 4 steps to your north-east

You face water at your front.

Your status:
- health: 1/9
- food: 4/9
- drink: 8/9
- energy: 5/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.2
139,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 5 steps to your north-west
- zombie 1 steps to your north
- skeleton 4 steps to your north-east

You face water at your front.

Your status:
- health: 1/9
- food: 4/9
- drink: 8/9
- energy: 5/9

You have nothing in your inventory.",Move West,0.0,False,0.2
140,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 4 steps to your north-west
- zombie 1 steps to your north
- skeleton 4 steps to your north-east

You face water at your front.

Your status:
- health: 1/9
- food: 4/9
- drink: 8/9
- energy: 5/9

You have nothing in your inventory.",Move West,0.0,False,0.2
141,"You took action move_west.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- cow 3 steps to your north
- zombie 1 steps to your north
- skeleton 4 steps to your north-east

You face water at your front.

Your status:
- health: 1/9
- food: 4/9
- drink: 8/9
- energy: 5/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.2
142,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- zombie 1 steps to your north
- skeleton 4 steps to your north-east
- arrow 3 steps to your north-east

You face water at your front.

Your status:
- health: 1/9
- food: 4/9
- drink: 8/9
- energy: 5/9

You have nothing in your inventory.",Make Iron Pickaxe,0.0,False,0.2
143,"You took action make_iron_pickaxe.

You see:
- water 1 steps to your west
- grass 1 steps to your east
- sand 3 steps to your south-east
- tree 2 steps to your north-west
- zombie 1 steps to your north
- skeleton 4 steps to your north-east
- arrow 2 steps to your north-east

You face water at your front.

Your status:
- health: 1/9
- food: 4/9
- drink: 8/9
- energy: 5/9

You have nothing in your inventory.",Do,-0.1,True,0.1
